,Number,PosNum,NegNum,AUC,95% CIs,Std,AUC-PR,Cutoff,MCC,Acc,Youden Index,Sen,Spe,PPV,NPV
Zscore_PCA_ANOVA_16_SVM,672,336,336,0.9473,[0.9290-0.9655],0.0093,0.9234,0.4840,0.8534,0.9256,0.8512,0.9613,0.8899,0.8972,0.9583
Zscore_PCA_ANOVA_16_LDA,672,336,336,0.9707,[0.9590-0.9824],0.0060,0.9644,0.4707,0.8633,0.9301,0.8601,0.9732,0.8869,0.8959,0.9707
Zscore_PCA_ANOVA_16_AE,672,336,336,0.9077,[0.8852-0.9301],0.0115,0.8958,0.5117,0.6847,0.8423,0.6845,0.8304,0.8542,0.8506,0.8343
Zscore_PCA_ANOVA_16_RF,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,0.7050,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_ANOVA_16_LR,672,336,336,0.9510,[0.9352-0.9669],0.0081,0.9403,0.4665,0.8092,0.9033,0.8065,0.9435,0.8631,0.8733,0.9385
Zscore_PCA_ANOVA_16_LRLasso,672,336,336,0.9559,[0.9408-0.9710],0.0077,0.9447,0.4659,0.8076,0.9033,0.8065,0.9286,0.8780,0.8839,0.9248
Zscore_PCA_ANOVA_16_AB,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,0.5100,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_ANOVA_16_DT,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_ANOVA_16_GP,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,0.5789,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_ANOVA_16_NB,672,336,336,0.9283,[0.9082-0.9484],0.0102,0.9352,0.6284,0.7681,0.8839,0.7679,0.8958,0.8720,0.8750,0.8933
Zscore_PCA_ANOVA_17_SVM,672,336,336,0.9485,[0.9306-0.9665],0.0092,0.9303,0.4844,0.8524,0.9256,0.8512,0.9524,0.8988,0.9040,0.9497
Zscore_PCA_ANOVA_17_LDA,672,336,336,0.9735,[0.9625-0.9844],0.0056,0.9683,0.4050,0.8725,0.9345,0.8690,0.9792,0.8899,0.8989,0.9771
Zscore_PCA_ANOVA_17_AE,672,336,336,0.8001,[0.7648-0.8354],0.0180,0.6884,0.5097,0.5824,0.7812,0.5625,0.9107,0.6518,0.7234,0.8795
Zscore_PCA_ANOVA_17_RF,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,0.6800,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_ANOVA_17_LR,672,336,336,0.9532,[0.9378-0.9687],0.0079,0.9450,0.4141,0.8252,0.9107,0.8214,0.9583,0.8631,0.8750,0.9539
Zscore_PCA_ANOVA_17_LRLasso,672,336,336,0.9583,[0.9438-0.9727],0.0074,0.9502,0.4499,0.8281,0.9137,0.8274,0.9345,0.8929,0.8971,0.9317
Zscore_PCA_ANOVA_17_AB,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,0.5100,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_ANOVA_17_DT,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_ANOVA_17_GP,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,0.5789,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_ANOVA_17_NB,672,336,336,0.9340,[0.9149-0.9531],0.0097,0.9409,0.6656,0.7655,0.8824,0.7649,0.8631,0.9018,0.8978,0.8682
Zscore_PCA_ANOVA_18_SVM,672,336,336,0.9602,[0.9448-0.9755],0.0078,0.9438,0.4871,0.8638,0.9315,0.8631,0.9524,0.9107,0.9143,0.9503
Zscore_PCA_ANOVA_18_LDA,672,336,336,0.9782,[0.9686-0.9879],0.0049,0.9752,0.6470,0.9052,0.9524,0.9048,0.9673,0.9375,0.9393,0.9663
Zscore_PCA_ANOVA_18_AE,672,336,336,0.8621,[0.8346-0.8896],0.0140,0.8415,0.3806,0.5900,0.7946,0.5893,0.8185,0.7708,0.7812,0.8094
Zscore_PCA_ANOVA_18_RF,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,0.6250,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_ANOVA_18_LR,672,336,336,0.9618,[0.9480-0.9755],0.0070,0.9545,0.4874,0.8371,0.9182,0.8363,0.9405,0.8958,0.9003,0.9377
Zscore_PCA_ANOVA_18_LRLasso,672,336,336,0.9682,[0.9559-0.9804],0.0063,0.9616,0.5242,0.8483,0.9241,0.8482,0.9315,0.9167,0.9179,0.9305
Zscore_PCA_ANOVA_18_AB,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,0.5225,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_ANOVA_18_DT,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_ANOVA_18_GP,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,0.5806,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_ANOVA_18_NB,672,336,336,0.9374,[0.9187-0.9561],0.0095,0.9441,0.6656,0.7800,0.8899,0.7798,0.8780,0.9018,0.8994,0.8808
Zscore_PCA_ANOVA_19_SVM,672,336,336,0.9618,[0.9465-0.9770],0.0078,0.9455,0.4875,0.8698,0.9345,0.8690,0.9554,0.9137,0.9171,0.9534
Zscore_PCA_ANOVA_19_LDA,672,336,336,0.9795,[0.9699-0.9891],0.0049,0.9759,0.6543,0.9050,0.9524,0.9048,0.9643,0.9405,0.9419,0.9634
Zscore_PCA_ANOVA_19_AE,672,336,336,0.9120,[0.8893-0.9346],0.0116,0.8669,0.3458,0.7323,0.8571,0.7143,0.9673,0.7470,0.7927,0.9580
Zscore_PCA_ANOVA_19_RF,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,0.6900,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_ANOVA_19_LR,672,336,336,0.9629,[0.9493-0.9765],0.0069,0.9558,0.4667,0.8467,0.9226,0.8452,0.9524,0.8929,0.8989,0.9494
Zscore_PCA_ANOVA_19_LRLasso,672,336,336,0.9691,[0.9570-0.9813],0.0062,0.9626,0.5278,0.8543,0.9271,0.8542,0.9345,0.9196,0.9208,0.9335
Zscore_PCA_ANOVA_19_AB,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,0.5225,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_ANOVA_19_DT,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_ANOVA_19_GP,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,0.5806,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_ANOVA_19_NB,672,336,336,0.9379,[0.9192-0.9565],0.0095,0.9432,0.6656,0.7770,0.8884,0.7768,0.8780,0.8988,0.8967,0.8805
Zscore_PCA_ANOVA_20_SVM,672,336,336,0.9671,[0.9535-0.9807],0.0069,0.9546,0.5174,0.8870,0.9435,0.8869,0.9494,0.9375,0.9382,0.9488
Zscore_PCA_ANOVA_20_LDA,672,336,336,0.9810,[0.9716-0.9904],0.0048,0.9773,0.5856,0.9200,0.9598,0.9196,0.9732,0.9464,0.9478,0.9725
Zscore_PCA_ANOVA_20_AE,672,336,336,0.8284,[0.7959-0.8608],0.0166,0.7435,0.5614,0.6052,0.7991,0.5982,0.8750,0.7232,0.7597,0.8526
Zscore_PCA_ANOVA_20_RF,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,0.6650,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_ANOVA_20_LR,672,336,336,0.9671,[0.9544-0.9798],0.0065,0.9612,0.4806,0.8474,0.9226,0.8452,0.9583,0.8869,0.8944,0.9551
Zscore_PCA_ANOVA_20_LRLasso,672,336,336,0.9758,[0.9653-0.9862],0.0053,0.9707,0.4335,0.8731,0.9360,0.8720,0.9613,0.9107,0.9150,0.9592
Zscore_PCA_ANOVA_20_AB,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,0.5253,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_ANOVA_20_DT,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_ANOVA_20_GP,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,0.5784,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_ANOVA_20_NB,672,336,336,0.9387,[0.9202-0.9571],0.0094,0.9439,0.7040,0.7818,0.8899,0.7798,0.8542,0.9256,0.9199,0.8639
Zscore_PCA_KW_1_SVM,672,336,336,0.7724,[0.7371-0.8076],0.0180,0.7411,0.5653,0.4286,0.7009,0.4018,0.5268,0.8750,0.8082,0.6490
Zscore_PCA_KW_1_LDA,672,336,336,0.8047,[0.7709-0.8384],0.0172,0.7646,0.5315,0.5089,0.7545,0.5089,0.7589,0.7500,0.7522,0.7568
Zscore_PCA_KW_1_AE,672,336,336,0.7461,[0.7094-0.7828],0.0187,0.7423,0.5685,0.4123,0.7024,0.4048,0.6071,0.7976,0.7500,0.6700
Zscore_PCA_KW_1_RF,672,336,336,0.9801,[0.9741-0.9862],0.0031,0.9834,0.5850,0.8170,0.9003,0.8006,0.8006,1.0000,1.0000,0.8337
Zscore_PCA_KW_1_LR,672,336,336,0.7668,[0.7312-0.8024],0.0181,0.7354,0.5383,0.4118,0.7024,0.4048,0.6101,0.7946,0.7482,0.6709
Zscore_PCA_KW_1_LRLasso,672,336,336,0.7695,[0.7341-0.8049],0.0181,0.7375,0.5363,0.4155,0.7024,0.4048,0.5893,0.8155,0.7615,0.6650
Zscore_PCA_KW_1_AB,672,336,336,0.9453,[0.9312-0.9593],0.0071,0.9495,0.5005,0.6922,0.8423,0.6845,0.7679,0.9167,0.9021,0.7979
Zscore_PCA_KW_1_DT,672,336,336,0.9801,[0.9741-0.9862],0.0031,0.9834,1.0000,0.8170,0.9003,0.8006,0.8006,1.0000,1.0000,0.8337
Zscore_PCA_KW_1_GP,672,336,336,0.8786,[0.8538-0.9034],0.0126,0.8665,0.5292,0.5762,0.7842,0.5685,0.7024,0.8661,0.8399,0.7442
Zscore_PCA_KW_1_NB,672,336,336,0.8008,[0.7672-0.8345],0.0172,0.7734,0.5756,0.4863,0.7426,0.4851,0.7083,0.7768,0.7604,0.7270
Zscore_PCA_KW_2_SVM,672,336,336,0.8073,[0.7739-0.8406],0.0170,0.7701,0.4647,0.5170,0.7545,0.5089,0.8423,0.6667,0.7165,0.8087
Zscore_PCA_KW_2_LDA,672,336,336,0.8349,[0.8040-0.8658],0.0157,0.8087,0.5217,0.5417,0.7708,0.5417,0.7708,0.7708,0.7708,0.7708
Zscore_PCA_KW_2_AE,672,336,336,0.8003,[0.7665-0.8342],0.0173,0.7422,0.4676,0.4975,0.7485,0.4970,0.7262,0.7708,0.7601,0.7379
Zscore_PCA_KW_2_RF,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,0.6100,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_KW_2_LR,672,336,336,0.8092,[0.7760-0.8423],0.0169,0.7710,0.4655,0.5011,0.7485,0.4970,0.8125,0.6845,0.7203,0.7850
Zscore_PCA_KW_2_LRLasso,672,336,336,0.8104,[0.7773-0.8435],0.0169,0.7729,0.4431,0.5225,0.7574,0.5149,0.8423,0.6726,0.7201,0.8100
Zscore_PCA_KW_2_AB,672,336,336,0.9882,[0.9829-0.9935],0.0027,0.9880,0.5009,0.8851,0.9420,0.8839,0.9673,0.9167,0.9207,0.9655
Zscore_PCA_KW_2_DT,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_KW_2_GP,672,336,336,0.9324,[0.9131-0.9516],0.0098,0.9132,0.5406,0.7568,0.8780,0.7560,0.9018,0.8542,0.8608,0.8969
Zscore_PCA_KW_2_NB,672,336,336,0.8035,[0.7702-0.8368],0.0170,0.7750,0.5366,0.4941,0.7470,0.4940,0.7530,0.7411,0.7441,0.7500
Zscore_PCA_KW_3_SVM,672,336,336,0.8493,[0.8194-0.8791],0.0152,0.8275,0.5000,0.6064,0.8021,0.6042,0.8452,0.7589,0.7781,0.8306
Zscore_PCA_KW_3_LDA,672,336,336,0.8700,[0.8422-0.8977],0.0142,0.8537,0.5074,0.6474,0.8229,0.6458,0.8571,0.7887,0.8022,0.8466
Zscore_PCA_KW_3_AE,672,336,336,0.6442,[0.6003-0.6881],0.0224,0.5475,0.4808,0.4194,0.6979,0.3958,0.8631,0.5327,0.6488,0.7956
Zscore_PCA_KW_3_RF,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,0.6450,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_KW_3_LR,672,336,336,0.8520,[0.8224-0.8816],0.0151,0.8287,0.4614,0.6064,0.7991,0.5982,0.8810,0.7173,0.7570,0.8577
Zscore_PCA_KW_3_LRLasso,672,336,336,0.8523,[0.8228-0.8819],0.0151,0.8295,0.4904,0.5983,0.7976,0.5952,0.8482,0.7470,0.7703,0.8311
Zscore_PCA_KW_3_AB,672,336,336,0.9989,[0.9980-0.9998],0.0005,0.9989,0.5027,0.9673,0.9836,0.9673,0.9792,0.9881,0.9880,0.9794
Zscore_PCA_KW_3_DT,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_KW_3_GP,672,336,336,0.9817,[0.9720-0.9915],0.0050,0.9779,0.5395,0.9021,0.9509,0.9018,0.9643,0.9375,0.9391,0.9633
Zscore_PCA_KW_3_NB,672,336,336,0.8471,[0.8175-0.8767],0.0151,0.8319,0.4509,0.5983,0.7932,0.5863,0.8929,0.6935,0.7444,0.8662
Zscore_PCA_KW_4_SVM,672,336,336,0.8692,[0.8411-0.8973],0.0143,0.8458,0.5000,0.6622,0.8289,0.6577,0.8869,0.7708,0.7947,0.8721
Zscore_PCA_KW_4_LDA,672,336,336,0.8772,[0.8501-0.9042],0.0138,0.8607,0.4313,0.6829,0.8363,0.6726,0.9226,0.7500,0.7868,0.9065
Zscore_PCA_KW_4_AE,672,336,336,0.8347,[0.8028-0.8666],0.0163,0.7594,0.5216,0.6010,0.7946,0.5893,0.8929,0.6964,0.7463,0.8667
Zscore_PCA_KW_4_RF,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,0.6350,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_KW_4_LR,672,336,336,0.8691,[0.8410-0.8972],0.0143,0.8459,0.4657,0.6522,0.8199,0.6399,0.9167,0.7232,0.7681,0.8967
Zscore_PCA_KW_4_LRLasso,672,336,336,0.8707,[0.8427-0.8986],0.0143,0.8478,0.5138,0.6511,0.8244,0.6488,0.8661,0.7827,0.7995,0.8539
Zscore_PCA_KW_4_AB,672,336,336,0.9999,[0.9998-1.0000],0.0001,0.9999,0.5030,0.9940,0.9970,0.9940,0.9970,0.9970,0.9970,0.9970
Zscore_PCA_KW_4_DT,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_KW_4_GP,672,336,336,0.9965,[0.9936-0.9995],0.0015,0.9962,0.5395,0.9495,0.9747,0.9494,0.9821,0.9673,0.9677,0.9819
Zscore_PCA_KW_4_NB,672,336,336,0.8664,[0.8385-0.8942],0.0142,0.8528,0.4583,0.6348,0.8080,0.6161,0.9286,0.6875,0.7482,0.9059
Zscore_PCA_KW_5_SVM,672,336,336,0.8774,[0.8503-0.9046],0.0139,0.8562,0.4238,0.6816,0.8333,0.6667,0.9375,0.7292,0.7759,0.9211
Zscore_PCA_KW_5_LDA,672,336,336,0.9001,[0.8763-0.9239],0.0121,0.8906,0.4613,0.6998,0.8467,0.6935,0.9137,0.7798,0.8058,0.9003
Zscore_PCA_KW_5_AE,672,336,336,0.7616,[0.7251-0.7980],0.0186,0.7338,0.5031,0.4348,0.7173,0.4345,0.6994,0.7351,0.7253,0.7098
Zscore_PCA_KW_5_RF,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,0.6350,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_KW_5_LR,672,336,336,0.8770,[0.8501-0.9040],0.0137,0.8593,0.4657,0.6708,0.8304,0.6607,0.9167,0.7440,0.7817,0.8993
Zscore_PCA_KW_5_LRLasso,672,336,336,0.8777,[0.8508-0.9046],0.0137,0.8596,0.4450,0.6715,0.8304,0.6607,0.9196,0.7411,0.7803,0.9022
Zscore_PCA_KW_5_AB,672,336,336,0.9999,[0.9998-1.0000],0.0001,0.9999,0.5030,0.9940,0.9970,0.9940,0.9970,0.9970,0.9970,0.9970
Zscore_PCA_KW_5_DT,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_KW_5_GP,672,336,336,0.9968,[0.9938-0.9998],0.0015,0.9964,0.5430,0.9524,0.9762,0.9524,0.9821,0.9702,0.9706,0.9819
Zscore_PCA_KW_5_NB,672,336,336,0.8700,[0.8428-0.8971],0.0138,0.8621,0.5160,0.6244,0.8095,0.6190,0.8750,0.7440,0.7737,0.8562
Zscore_PCA_KW_6_SVM,672,336,336,0.8880,[0.8621-0.9140],0.0132,0.8708,0.4507,0.6935,0.8423,0.6845,0.9226,0.7619,0.7949,0.9078
Zscore_PCA_KW_6_LDA,672,336,336,0.9085,[0.8856-0.9314],0.0117,0.9017,0.4542,0.7143,0.8527,0.7054,0.9315,0.7738,0.8046,0.9187
Zscore_PCA_KW_6_AE,672,336,336,0.8484,[0.8191-0.8777],0.0149,0.8114,0.4641,0.5658,0.7827,0.5655,0.7649,0.8006,0.7932,0.7730
Zscore_PCA_KW_6_RF,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,0.6550,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_KW_6_LR,672,336,336,0.8878,[0.8620-0.9136],0.0132,0.8738,0.4657,0.6882,0.8393,0.6786,0.9226,0.7560,0.7908,0.9071
Zscore_PCA_KW_6_LRLasso,672,336,336,0.8880,[0.8624-0.9137],0.0131,0.8741,0.4375,0.6950,0.8423,0.6845,0.9286,0.7560,0.7919,0.9137
Zscore_PCA_KW_6_AB,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,0.5030,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_KW_6_DT,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_KW_6_GP,672,336,336,0.9976,[0.9948-1.0000],0.0015,0.9972,0.5398,0.9703,0.9851,0.9702,0.9881,0.9821,0.9822,0.9880
Zscore_PCA_KW_6_NB,672,336,336,0.8728,[0.8459-0.8997],0.0137,0.8694,0.6753,0.6217,0.8080,0.6161,0.7411,0.8750,0.8557,0.7717
Zscore_PCA_KW_7_SVM,672,336,336,0.8920,[0.8667-0.9173],0.0129,0.8724,0.4395,0.6950,0.8423,0.6845,0.9286,0.7560,0.7919,0.9137
Zscore_PCA_KW_7_LDA,672,336,336,0.9148,[0.8929-0.9366],0.0111,0.9068,0.6055,0.6935,0.8467,0.6935,0.8393,0.8542,0.8520,0.8416
Zscore_PCA_KW_7_AE,672,336,336,0.8762,[0.8492-0.9031],0.0137,0.8734,0.5591,0.6743,0.8363,0.6726,0.8720,0.8006,0.8139,0.8622
Zscore_PCA_KW_7_RF,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,0.6550,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_KW_7_LR,672,336,336,0.8928,[0.8678-0.9177],0.0127,0.8775,0.4667,0.6848,0.8378,0.6756,0.9196,0.7560,0.7903,0.9039
Zscore_PCA_KW_7_LRLasso,672,336,336,0.8934,[0.8686-0.9181],0.0127,0.8780,0.4313,0.6957,0.8423,0.6845,0.9315,0.7530,0.7904,0.9167
Zscore_PCA_KW_7_AB,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,0.5030,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_KW_7_DT,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_KW_7_GP,672,336,336,0.9998,[0.9996-1.0000],0.0001,0.9998,0.5710,0.9882,0.9940,0.9881,0.9881,1.0000,1.0000,0.9882
Zscore_PCA_KW_7_NB,672,336,336,0.8786,[0.8524-0.9048],0.0134,0.8751,0.6753,0.6346,0.8155,0.6310,0.7619,0.8690,0.8533,0.7849
Zscore_PCA_KW_8_SVM,672,336,336,0.9047,[0.8810-0.9283],0.0121,0.8914,0.4634,0.7014,0.8482,0.6964,0.9077,0.7887,0.8112,0.8953
Zscore_PCA_KW_8_LDA,672,336,336,0.9226,[0.9017-0.9435],0.0107,0.9175,0.6141,0.7352,0.8676,0.7351,0.8750,0.8601,0.8622,0.8731
Zscore_PCA_KW_8_AE,672,336,336,0.8638,[0.8357-0.8919],0.0143,0.8365,0.4972,0.6625,0.8244,0.6488,0.9256,0.7232,0.7698,0.9067
Zscore_PCA_KW_8_RF,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,0.6700,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_KW_8_LR,672,336,336,0.9044,[0.8810-0.9278],0.0119,0.8929,0.4667,0.7070,0.8497,0.6994,0.9226,0.7768,0.8052,0.9094
Zscore_PCA_KW_8_LRLasso,672,336,336,0.9065,[0.8835-0.9295],0.0117,0.8957,0.4313,0.6970,0.8452,0.6905,0.9137,0.7768,0.8037,0.9000
Zscore_PCA_KW_8_AB,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,0.5048,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_KW_8_DT,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_KW_8_GP,672,336,336,0.9999,[0.9998-1.0000],0.0001,0.9999,0.5744,0.9941,0.9970,0.9940,0.9940,1.0000,1.0000,0.9941
Zscore_PCA_KW_8_NB,672,336,336,0.8880,[0.8628-0.9133],0.0129,0.8849,0.5764,0.6562,0.8274,0.6548,0.8601,0.7946,0.8073,0.8503
Zscore_PCA_KW_9_SVM,672,336,336,0.9120,[0.8892-0.9348],0.0116,0.8999,0.5942,0.7153,0.8571,0.7143,0.8304,0.8839,0.8774,0.8390
Zscore_PCA_KW_9_LDA,672,336,336,0.9265,[0.9062-0.9469],0.0104,0.9170,0.6651,0.7476,0.8735,0.7470,0.8542,0.8929,0.8885,0.8596
Zscore_PCA_KW_9_AE,672,336,336,0.8588,[0.8299-0.8878],0.0148,0.8296,0.5002,0.6310,0.8140,0.6280,0.8631,0.7649,0.7859,0.8482
Zscore_PCA_KW_9_RF,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,0.6750,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_KW_9_LR,672,336,336,0.9096,[0.8868-0.9324],0.0116,0.8990,0.4676,0.7097,0.8512,0.7024,0.9226,0.7798,0.8073,0.9097
Zscore_PCA_KW_9_LRLasso,672,336,336,0.9116,[0.8891-0.9340],0.0115,0.9013,0.6024,0.7001,0.8497,0.6994,0.8274,0.8720,0.8660,0.8348
Zscore_PCA_KW_9_AB,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,0.5048,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_KW_9_DT,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_KW_9_GP,672,336,336,1.0000,[0.9999-1.0000],0.0000,1.0000,0.5744,0.9941,0.9970,0.9940,0.9940,1.0000,1.0000,0.9941
Zscore_PCA_KW_9_NB,672,336,336,0.8950,[0.8707-0.9193],0.0124,0.8984,0.6023,0.6730,0.8363,0.6726,0.8542,0.8185,0.8247,0.8488
Zscore_PCA_KW_10_SVM,672,336,336,0.9179,[0.8957-0.9401],0.0113,0.9050,0.4707,0.7276,0.8616,0.7232,0.9167,0.8065,0.8257,0.9064
Zscore_PCA_KW_10_LDA,672,336,336,0.9300,[0.9103-0.9496],0.0100,0.9216,0.6547,0.7593,0.8795,0.7589,0.8631,0.8958,0.8923,0.8674
Zscore_PCA_KW_10_AE,672,336,336,0.8955,[0.8700-0.9210],0.0130,0.8704,0.5277,0.7199,0.8571,0.7143,0.9196,0.7946,0.8175,0.9082
Zscore_PCA_KW_10_RF,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,0.6750,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_KW_10_LR,672,336,336,0.9161,[0.8940-0.9382],0.0113,0.9048,0.4742,0.7194,0.8571,0.7143,0.9167,0.7976,0.8191,0.9054
Zscore_PCA_KW_10_LRLasso,672,336,336,0.9171,[0.8951-0.9390],0.0112,0.9057,0.4375,0.7232,0.8586,0.7173,0.9226,0.7946,0.8179,0.9113
Zscore_PCA_KW_10_AB,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,0.5048,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_KW_10_DT,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_KW_10_GP,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,0.5789,0.9970,0.9985,0.9970,0.9970,1.0000,1.0000,0.9970
Zscore_PCA_KW_10_NB,672,336,336,0.8995,[0.8756-0.9233],0.0122,0.9030,0.6284,0.6875,0.8438,0.6875,0.8393,0.8482,0.8468,0.8407
Zscore_PCA_KW_11_SVM,672,336,336,0.9258,[0.9041-0.9474],0.0110,0.9093,0.5961,0.7749,0.8869,0.7738,0.8601,0.9137,0.9088,0.8672
Zscore_PCA_KW_11_LDA,672,336,336,0.9385,[0.9200-0.9570],0.0094,0.9273,0.5894,0.7887,0.8943,0.7887,0.8958,0.8929,0.8932,0.8955
Zscore_PCA_KW_11_AE,672,336,336,0.8568,[0.8277-0.8860],0.0149,0.8135,0.6299,0.6017,0.8006,0.6012,0.8214,0.7798,0.7886,0.8137
